device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,digital_dependence_score,device_sleep_ratio,notification_intensity,unlock_per_hour,social_media_ratio,sleep_efficiency,screen_stress_load,activity_sleep_balance,dependence_per_hour
12.52,180.0,194,44,1.0,6.193412365316244,1.0,8.272999492579084,47.1,2.0215027292730103,15.49520766773163,14.37699680511182,0.05857294994675187,6.193412365316244,2428.88,6.193412365316244,3.7619808306709266
9.05,155.0,24,110,7.0,8.961156852608173,1.2950374387799664,1.0,32.4,1.0099142497841638,2.6519337016574585,17.127071823204417,0.20257826887661143,11.605033618907234,217.20000000000002,62.72809796825722,3.580110497237569
5.36,89.0,357,126,5.0,7.974778525649661,4.142255625608539,1.0,29.1,0.6721189789484907,66.6044776119403,16.604477611940297,0.39179104477611937,33.033571210854475,1913.5200000000002,39.873892628248306,5.42910447761194
13.03,245.0,78,124,4.0,5.446710654990963,3.0199200357520475,9.850311035230687,53.4,2.3922695412616184,5.986185725249425,18.802762854950117,0.1586083397288309,16.448630635951368,1016.3399999999999,21.786842619963853,4.0982348426707595
6.3,125.0,103,103,2.0,6.135173425722018,2.831220176105908,5.146804148247713,27.0,1.0268658378240685,16.349206349206348,19.841269841269842,0.2724867724867725,17.37002678681298,648.9,12.270346851444035,4.285714285714286
4.46,72.0,219,77,2.0,9.720373114173498,2.7896487790166087,10.0,19.9,0.4588301238660039,49.10313901345292,16.143497757847534,0.28774289985052315,27.116426989539967,976.74,19.440746228346995,4.461883408071748
13.13,239.0,99,60,2.0,5.5234575653760976,1.0,9.272438529310447,52.3,2.37713422156181,7.53998476770754,18.2025894897182,0.07616146230007616,5.5234575653760976,1299.8700000000001,11.046915130752195,3.9832444782939826
4.08,94.0,139,47,4.0,6.802246579206389,4.076743330519641,1.0,20.4,0.5998018378916233,34.068627450980394,23.03921568627451,0.19199346405228757,27.73101337432969,567.12,27.208986316825555,5.0
4.84,121.0,830,156,4.0,8.397382514318847,3.0700505689051014,4.933100596357591,47.2,0.5763700762406673,216.11570247933884,25.0,0.5371900826446281,25.780388965398327,5062.639999999999,33.58953005727539,9.75206611570248
3.48,81.0,143,151,5.0,8.145207693854053,5.0,9.845836498439128,16.2,0.4272450907084697,41.0919540229885,23.275862068965516,0.7231800766283525,40.726038469270264,497.64,40.726038469270264,4.655172413793103
13.77,307.0,81,128,0.0,4.692525978550548,1.0,10.0,58.5,2.93445365309482,5.882352941176471,22.294843863471314,0.15492616799806344,4.692525978550548,1115.37,0.0,4.248366013071895
7.32,114.0,365,26,7.0,8.857950062974238,3.2047974053354165,1.0,36.0,0.8263763001551806,49.86338797814207,15.573770491803279,0.059198542805100174,28.38793537841053,2671.8,62.005650440819664,4.918032786885246
4.68,96.0,308,408,2.0,6.595714152930011,1.9113673269703308,1.1457641487310082,25.5,0.7095516712047027,65.81196581196582,20.512820512820515,2.0762108262108265,12.606832529946216,1441.4399999999998,13.191428305860022,5.448717948717949
3.5,58.0,523,104,7.0,7.97287603273368,5.0,3.5044419224220307,24.6,0.4389883883344347,149.42857142857142,16.571428571428573,0.49523809523809526,39.8643801636684,1830.5,55.81013222913576,7.028571428571429
11.78,323.5,96,408,2.0,5.571114008651077,1.805590390660739,10.0,56.3,2.114478357776826,8.149405772495756,28.098471986417657,0.5843237125070742,10.059149919295812,1130.8799999999999,11.142228017302154,4.7792869269949065
9.42,194.0,44,36,6.0,6.680099859838117,4.229670358638432,5.8486293348058265,38.1,1.4101585601488718,4.670912951167728,20.59447983014862,0.06369426751592357,28.25462036990203,414.48,40.08059915902871,4.044585987261146
5.12,89.0,256,140,4.0,8.270061681925526,3.0319138707179145,2.996595380038811,25.6,0.6191005819448623,50.0,17.3828125,0.4557291666666667,25.074114725122726,1310.72,33.080246727702104,5.0
7.89,140.0,652,117,1.0,6.509527693777903,1.7719166845607393,1.1764556818642533,44.8,1.2120695035281306,82.6362484157161,17.743979721166035,0.24714828897338403,11.534340729215257,5144.28,6.509527693777903,5.678073510773131
8.1,181.0,382,199,5.0,7.218621261465236,4.1151384765205306,4.81845945851575,42.0,1.1220979334710048,47.160493827160494,22.34567901234568,0.4094650205761317,29.70562610048476,3094.2,36.09310630732618,5.185185185185185
7.72,100.0,146,137,7.0,6.943651359679805,3.169502520582244,4.544477962888731,28.5,1.1118069730327005,18.911917098445596,12.953367875647668,0.2957685664939551,22.00792048654947,1127.12,48.605559517758635,3.6917098445595857
6.32,120.0,449,188,1.0,8.633708199957384,3.782702376378021,6.245304115148999,34.5,0.7320145473565108,71.04430379746834,18.987341772151897,0.4957805907172995,32.65874852493321,2837.6800000000003,8.633708199957384,5.45886075949367
8.34,110.0,386,57,2.0,10.148158929812327,1.8569410026701665,1.0,38.7,0.8218239443904959,46.28297362110312,13.189448441247002,0.11390887290167866,18.844532418381906,3219.24,20.296317859624654,4.640287769784173
5.3,83.0,130,67,4.0,8.142963743022191,4.0797801406847,4.983007277280935,20.9,0.6508686722990308,24.528301886792455,15.660377358490567,0.21069182389937108,33.221501765097486,689.0,32.571854972088765,3.943396226415094
5.26,91.0,311,61,6.0,8.074683197183182,4.2037827987058645,1.0,25.9,0.6514187456710286,59.125475285171106,17.300380228136884,0.19328263624841574,33.94421432931794,1635.86,48.44809918309909,4.923954372623574
7.14,148.0,663,40,0.0,6.927170983166784,3.764329887634805,10.0,36.68415185296776,1.030723800141558,92.85714285714286,20.72829131652661,0.09337068160597572,26.0761567686913,4733.82,0.0,5.137836393973076
10.37,227.0,181,76,3.0,6.628770057780752,1.0,10.0,47.4,1.5643927771831287,17.454194792671167,21.8900675024108,0.12214721954355515,6.628770057780752,1876.9699999999998,19.886310173342256,4.570877531340405
6.23,82.0,165,50,4.0,7.321458572422206,5.0,1.0,24.6,0.8509233424425277,26.484751203852326,13.162118780096307,0.13376136971642588,36.60729286211103,1027.95,29.285834289688825,3.9486356340288924
5.35,79.0,182,51,0.0,7.8618884505527875,2.760186296529432,2.34062262079752,22.5,0.6804980805373585,34.018691588785046,14.766355140186917,0.1588785046728972,21.700276766058813,973.6999999999999,0.0,4.205607476635515
6.19,163.0,357,91,5.0,7.730570276003458,3.1163664304059933,1.0,36.6,0.8007171242223156,57.67366720516962,26.332794830371565,0.2450188476036618,24.09128969603157,2209.83,38.65285138001729,5.912762520193861
10.35,185.0,502,141,5.0,4.513917924351876,1.1740826885833693,9.928715910350132,52.1,2.292908327854917,48.5024154589372,17.8743961352657,0.22705314009661837,5.299712892667713,5195.7,22.56958962175938,5.033816425120773
5.66,100.0,500,157,1.0,8.440549270335543,2.722040942078157,5.331024534757708,32.6,0.6705724732740046,88.33922261484099,17.6678445229682,0.46230859835100113,22.975520687481264,2830.0,8.440549270335543,5.759717314487633
11.2,289.0,102,34,3.0,6.021160844220167,1.0085959167256084,9.017995163177636,51.7,1.8601064296017111,9.107142857142858,25.80357142857143,0.050595238095238096,6.072918241428577,1142.3999999999999,18.0634825326605,4.616071428571429
9.21,215.0,371,117,3.0,8.305593968527615,1.0,8.05919435929966,47.9,1.10889119247816,40.28230184581976,23.34419109663409,0.21172638436482083,8.305593968527615,3416.9100000000003,24.916781905582845,5.2008686210640604
3.9,79.0,198,81,3.0,9.506881596575116,4.935230520522001,1.0,18.5,0.4102291545741968,50.769230769230774,20.256410256410255,0.34615384615384615,46.91865221040645,772.1999999999999,28.52064478972535,4.743589743589744
7.03,106.0,146,87,5.0,9.717530162514118,3.1813620142810235,1.8919618981836137,28.8,0.7234348525223615,20.76813655761024,15.07823613086771,0.20625889046941678,30.914981331652516,1026.38,48.58765081257059,4.096728307254623
3.86,69.0,290,91,4.0,9.075007025807292,4.110020074835719,1.0,19.7,0.4253440233184418,75.12953367875647,17.875647668393782,0.39291882556131263,37.29846105534316,1119.3999999999999,36.30002810322917,5.103626943005182
6.95,65.0,175,27,1.0,8.207061222830864,1.8640060723519825,7.269794818322362,24.6,0.8468317478449046,25.179856115107913,9.352517985611511,0.06474820143884892,15.298011955521218,1216.25,8.207061222830864,3.539568345323741
7.31,156.0,302,184,5.0,8.995732072952082,3.2337417581870644,1.0,35.5,0.8126075722040836,41.313269493844054,21.340629274965803,0.4195166438668491,29.08987444976783,2207.62,44.97866036476041,4.856361149110807
6.67,103.0,268,87,4.0,8.25826362410086,3.1152651987600595,5.019806698147238,36.68415185296776,0.8076758388451439,40.17991004497751,15.442278860569715,0.21739130434782608,25.726681270347534,1787.56,33.03305449640344,5.499872841524402
7.31,136.0,239,167,3.0,8.528202360766302,1.93226854555452,1.1197629194477667,33.7,0.8571560207845677,32.69493844049248,18.6046511627907,0.3807569539443685,16.47877717183253,1747.09,25.58460708229891,4.610123119015048
8.3,161.0,830,116,6.0,6.882863488811879,1.2187762119381915,1.0,59.5,1.2058934502321137,124.09638554216866,19.397590361445783,0.2329317269076305,8.388670290181828,8549.0,41.29718093287128,7.16867469879518
11.9,171.0,219,60,6.0,7.57158048984305,2.193684410107162,4.6283093788605045,47.1,1.5716665781950465,18.403361344537814,14.369747899159663,0.08403361344537816,16.609658080440248,2606.1,45.429482939058296,3.957983193277311
9.61,184.0,300,210,3.0,6.251376061632278,3.073494867738588,4.974550577620655,44.1,1.5372615413398696,31.217481789802292,19.146722164412072,0.3642039542143601,19.213572241730674,2883.0,18.754128184896835,4.588969823100937
2.07,59.0,441,51,4.0,10.225740091961072,4.107168516072829,1.0,20.8,0.20243033573944666,213.0434782608696,28.5024154589372,0.41062801932367154,41.998837759246186,912.8699999999999,40.90296036784429,10.048309178743963
10.42,220.0,462,121,5.0,6.439047127291121,2.122365655098978,3.776922118859736,52.7,1.6182518614961043,44.33781190019194,21.113243761996163,0.19353806781829813,13.666012474526413,4814.04,32.19523563645561,5.057581573896353
6.51,167.0,216,69,3.0,7.687294410459809,3.015935864628785,4.915564861872009,32.1,0.8468519159539526,33.17972350230415,25.65284178187404,0.17665130568356377,23.184386914466128,1406.1599999999999,23.061883231379426,4.9308755760368665
14.33,130.0,264,36,4.0,5.175627275707663,1.0,9.973374361225268,51.4,2.7687465183706954,18.422889043963714,9.071877180739707,0.041870202372644806,5.175627275707663,3783.12,20.702509102830653,3.586880669923238
8.72,144.0,235,181,0.0,7.839707973921277,1.7448995308331336,1.313040599510909,36.9,1.1122863286498692,26.94954128440367,16.513761467889907,0.3459480122324159,13.679502765564013,2049.2000000000003,0.0,4.231651376146789
9.61,200.0,472,211,4.0,6.432420055686947,1.0050288937077383,10.0,49.9,1.4939944712571642,49.11550468262227,20.81165452653486,0.365938258758238,6.464768012430521,4535.92,25.72968022274779,5.192507804370448
4.08,73.0,213,64,1.0,8.310706457241668,1.727841477516248,10.0,19.2,0.49093299360186476,52.205882352941174,17.892156862745097,0.26143790849673204,14.359583324284268,869.04,8.310706457241668,4.705882352941177
4.8,134.0,219,102,4.0,6.490060867286736,3.0911518302143843,1.0,25.1,0.7395924473057691,45.625,27.916666666666668,0.3541666666666667,20.06176352811615,1051.2,25.960243469146945,5.229166666666667
4.24,73.0,211,213,0.0,6.799658906697139,4.7778159987102375,1.0,19.6,0.623560690055192,49.764150943396224,17.21698113207547,0.8372641509433962,32.48751911019015,894.6400000000001,0.0,4.622641509433962
6.88,107.0,141,88,1.0,8.187023564379405,3.8351317193582175,1.0,27.8,0.8403542442376638,20.49418604651163,15.55232558139535,0.2131782945736434,31.39831375888463,970.08,8.187023564379405,4.040697674418605
2.79,59.0,268,240,5.0,7.661380970509547,3.122661309906326,6.852938140878318,36.68415185296776,0.3641641122846344,96.05734767025089,21.14695340501792,1.4336917562724014,23.92389793706274,747.72,38.30690485254773,13.148441524361203
7.64,151.0,70,301,2.0,6.419680592592272,4.828837798402056,5.111112397021668,29.9,1.1900903619435312,9.162303664921467,19.764397905759164,0.6566317626527051,30.999596299177668,534.8,12.839361185184544,3.913612565445026
11.69,234.0,196,48,5.0,6.841319552761904,2.0737423183987884,2.7607270875586964,51.3,1.7087346833960764,16.766467065868266,20.01710863986313,0.06843455945252352,14.187133870251433,2291.24,34.20659776380952,4.3883661248930705
8.44,214.0,284,339,4.0,7.787456928431917,1.003461019350953,1.0,42.6,1.0837941163033153,33.649289099526065,25.355450236966828,0.6694312796208531,7.814409467555933,2396.96,31.149827713727667,5.047393364928911
5.52,128.0,150,34,3.0,8.509146878786058,3.9603567101548887,1.0,26.0,0.648713681716057,27.17391304347826,23.188405797101453,0.10265700483091787,33.69925693909389,827.9999999999999,25.527440636358175,4.710144927536232
5.36,112.0,830,6,3.0,7.701081650766337,3.02584931142138,1.1195896956794693,51.8,0.6960061252521099,224.06716417910445,20.8955223880597,0.018656716417910446,23.302312610171143,6437.360000000001,23.10324495229901,9.664179104477611
3.94,150.0,252,344,3.0,7.689330145226104,4.025060585295067,9.892612136023216,36.68415185296776,0.5123983397235371,63.95939086294416,38.07106598984772,1.455160744500846,30.95001969487079,992.88,23.06799043567831,9.310698439839532
6.01,136.0,238,156,5.0,7.201302947367248,3.049381281954007,9.813092661820486,30.1,0.8345711941194224,39.60066555740433,22.628951747088188,0.4326123128119801,21.959518413381907,1430.3799999999999,36.00651473683624,5.0083194675540765
6.42,111.0,140,80,4.0,7.932610002926485,4.017263351502045,1.0,26.3,0.8093174878925782,21.806853582554517,17.289719626168225,0.20768431983385255,31.8673834465151,898.8,31.73044001170594,4.0965732087227416
15.58,280.0,129,148,2.0,4.020717353819832,1.0,10.0,65.6,4.041567354781079,7.938461538461539,17.23076923076923,0.1517948717948718,4.020717353819832,2096.25,8.041434707639665,4.036923076923077
7.03,99.0,291,280,3.0,5.6692000004431415,2.845461218316072,1.0,30.5,1.240033867115376,41.39402560455192,14.082503556187767,0.6638217164532954,16.13148874013842,2045.73,17.007600001329426,4.338549075391181
9.48,252.0,416,82,2.0,4.795098132072683,1.0,1.1966130550106886,51.6,1.9770189762315182,43.881856540084385,26.582278481012658,0.14416315049226439,4.795098132072683,3943.6800000000003,9.590196264145366,5.443037974683544
13.17,251.0,183,175,4.0,7.268163735625516,1.039617027121967,9.85988349114527,54.5,1.812012012806775,13.895216400911162,19.0584662110858,0.22146292077954946,7.556106775466689,2410.11,29.072654942502066,4.138192862566439
13.73,300.0,230,157,6.0,4.381534840171486,1.2060371786998605,7.715950153438376,62.2,3.1336051180327096,16.751638747268753,21.849963583394025,0.19058023792182566,5.284293917015564,3157.9,26.28920904102892,4.530225782957029
5.56,99.0,306,148,2.0,7.415175918610295,3.959449284063159,1.1959396842325931,27.1,0.7498136336921888,55.03597122302158,17.805755395683455,0.4436450839328538,29.36001298214391,1701.36,14.83035183722059,4.874100719424461
7.73,102.0,115,121,2.0,7.174991734806903,3.896571181808594,1.1808253808336138,28.5,1.077353157426046,14.877102199223803,13.195342820181112,0.26088831392841744,27.95786602356343,888.95,14.349983469613806,3.686934023285899
9.58,175.0,297,85,4.0,6.690456532279395,2.030388495089592,9.876763521302586,42.9,1.4318903282278939,31.002087682672233,18.26722338204593,0.14787752261656228,13.58422597003709,2845.26,26.76182612911758,4.478079331941545
5.84,179.0,830,408,0.0,7.965217044392532,2.7609903250011074,9.452617636057337,55.5,0.7331878048585414,187.84246575342468,30.65068493150685,1.4526255707762559,21.991887196101697,6406.48,0.0,9.503424657534246
4.66,82.0,748,99,6.0,7.469983023265817,4.264637897860188,1.0,36.2,0.6238300656756627,160.51502145922746,17.59656652360515,0.3540772532188841,31.856772697391627,3485.6800000000003,44.8198981395949,7.76824034334764
9.41,189.0,288,90,6.0,7.403895010115776,3.2265176838338703,2.777180558833253,43.4,1.2709526522382244,30.605738575982997,20.08501594048884,0.1594048884165781,23.888798179387905,2710.08,44.42337006069466,4.61211477151966
7.49,192.0,437,35,7.0,7.753794527007521,3.326038429063075,1.73355614836297,42.8,0.9659786539237416,58.344459279038716,25.63417890520694,0.0778816199376947,25.789418567885964,3273.13,54.27656168905265,5.7142857142857135
15.07,292.0,73,142,1.0,4.451664682621876,1.0,10.0,61.3,3.38525047918126,4.844061048440611,19.376244193762442,0.157044901570449,4.451664682621876,1100.1100000000001,4.451664682621876,4.067684140676841
2.99,36.0,276,19,4.0,9.07843883559331,4.047832131019909,1.0203769947226264,17.2,0.32935178108787605,92.3076923076923,12.040133779264213,0.10590858416945373,36.747996418213575,825.24,36.31375534237324,5.752508361204013
5.81,128.0,544,29,4.0,8.453180770106966,1.0575760538528345,3.946181036604101,37.1,0.6873152435762332,93.631669535284,22.030981067125648,0.08318990246701091,8.93988156135439,3160.64,33.812723080427865,6.385542168674699
4.01,68.0,323,207,4.0,6.642990692387784,3.01426897081626,3.994281451888984,20.8,0.6036437781848869,80.54862842892769,16.957605985037407,0.8603491271820449,20.02376071748572,1295.23,26.571962769551135,5.187032418952619
7.73,192.0,72,129,1.0,7.728351170953513,1.0,1.0,36.1,1.0002133481010393,9.314359637774903,24.83829236739974,0.278137128072445,7.728351170953513,556.5600000000001,7.728351170953513,4.670116429495472
8.16,116.0,199,85,4.0,7.505920000994332,3.1208190004288165,9.83402068479387,34.2,1.0871418825299257,24.387254901960784,14.215686274509803,0.1736111111111111,23.424617754801794,1623.84,30.02368000397733,4.1911764705882355
7.57,159.0,89,193,2.0,5.606568852088325,2.9925535359374926,10.0,31.3,1.3502019148806743,11.756935270805812,21.003963011889034,0.4249229414354909,16.777957442793923,673.73,11.21313770417665,4.134742404227213
3.39,82.0,226,113,5.0,8.997330500969746,4.21141955763656,1.0,17.5,0.37677842329284456,66.66666666666666,24.188790560471976,0.5555555555555556,37.89153363830394,766.14,44.98665250484873,5.162241887905605
11.98,144.0,116,120,2.0,6.376523639813981,1.0,10.0,36.68415185296776,1.8787666566777579,9.68280467445743,12.020033388981636,0.16694490818030047,6.376523639813981,1389.68,12.753047279627962,3.0621161813829514
5.06,110.0,266,132,3.0,5.960497112741293,3.901047498011886,10.0,26.8,0.8489224815130989,52.56916996047431,21.73913043478261,0.4347826086956522,23.252182348566492,1345.9599999999998,17.881491338223878,5.296442687747036
8.2,116.0,274,202,3.0,8.210644495859086,2.9125049031438768,4.976363055804046,33.2,0.9987035736519277,33.41463414634146,14.146341463414636,0.410569105691057,23.91354235216087,2246.7999999999997,24.631933487577257,4.048780487804879
11.99,257.0,220,408,4.0,6.283095925847242,1.0586443904318668,4.9832871288701615,52.5,1.908294914084606,18.34862385321101,21.434528773978315,0.7269947178204059,6.651564256443499,2637.8,25.132383703388967,4.378648874061718
8.08,142.0,123,408,4.0,7.118845981262776,1.0,1.0,33.1,1.1350154254308968,15.222772277227723,17.574257425742573,1.221122112211221,7.118845981262776,993.84,28.475383925051105,4.096534653465347
9.17,206.0,431,180,3.0,5.900988305641653,1.0,8.153985031213672,48.1,1.5539769823358234,47.00109051254089,22.464558342420936,0.32715376226826604,5.900988305641653,3952.27,17.70296491692496,5.2453653217011995
5.72,176.0,76,204,1.0,9.124795015282285,1.882626052005674,1.0,27.9,0.626863396977148,13.286713286713287,30.76923076923077,0.5944055944055944,17.17857681498194,434.71999999999997,9.124795015282285,4.8776223776223775
2.32,125.0,398,200,2.0,8.390556969613684,3.9412776726808216,5.1634346122386585,23.8,0.27650131074752915,171.55172413793105,53.87931034482759,1.4367816091954024,33.06951484569487,923.3599999999999,16.781113939227367,10.258620689655173
10.36,199.0,189,20,4.0,6.801972273122297,2.0264702858092174,1.0,44.8,1.5230876551698243,18.243243243243246,19.20849420849421,0.03217503217503218,13.783994696380514,1958.04,27.20788909248919,4.324324324324325
6.93,167.0,356,99,6.0,6.786963769620839,3.190026533472877,1.0,39.6,1.021075142764045,51.370851370851376,24.0981240981241,0.2380952380952381,21.650594506809576,2467.08,40.72178261772503,5.714285714285714
2.8,38.0,830,288,0.0,10.589584834012264,2.760748529291205,5.244099330736048,32.3,0.26441074356444944,324.28571428571433,13.571428571428573,1.7142857142857142,29.23518075630381,2542.3999999999996,0.0,11.535714285714285
3.14,51.0,137,182,0.0,9.815773587154908,3.77914988171307,1.0,13.7,0.3198932791307512,43.63057324840764,16.24203821656051,0.9660297239915074,37.09527959081875,430.18,0.0,4.363057324840764
10.56,230.0,226,355,4.0,7.512311214591215,2.0252681549509046,1.0,48.5,1.4056925622955074,21.401515151515152,21.780303030303028,0.560290404040404,15.21444467299214,2386.56,30.04924485836486,4.59280303030303
11.06,224.0,830,73,4.0,5.194285854482073,1.040206717251921,9.879945731451452,66.9,2.1292628688227637,85.623869801085,20.253164556962023,0.11000602772754671,5.403131037158887,10473.82,20.777143417928293,6.048824593128391
13.59,282.0,295,374,4.0,5.446809053443088,1.0236245319118915,7.870793286140469,62.0,2.4950388138554924,21.707137601177337,20.750551876379692,0.45867059112092223,5.575487367744134,4009.05,21.787236213772353,4.562178072111847
14.93,245.0,216,56,0.0,6.104007345581628,1.0,10.0,59.4,2.4459341469841194,14.467515070328199,16.409912926992632,0.06251395400759098,6.104007345581628,3224.88,0.0,3.9785666443402543
4.48,90.0,570,408,2.0,9.14275589266662,2.8811685437432857,2.039893023545325,32.3,0.490005426437492,127.23214285714285,20.08928571428571,2.165178571428571,26.341820681074633,2553.6000000000004,18.28551178533324,7.209821428571427
10.02,199.0,526,206,3.0,6.703720384370787,2.9572439977306963,2.175060891624116,53.4,1.4946924133889692,52.495009980039924,19.860279441117765,0.34264803725881576,19.824536869145426,5270.5199999999995,20.111161153112363,5.3293413173652695
6.19,172.0,150,408,6.0,8.159697356053439,1.1486620997319763,2.8366330319695887,31.3,0.758606567118304,24.232633279483036,27.786752827140546,1.6505115778136779,9.3727350981818,928.5000000000001,48.95818413632063,5.05654281098546
4.87,107.0,202,64,6.0,9.60070167169028,3.243998352413296,1.0,23.3,0.507254591022262,41.478439425051334,21.971252566735114,0.21902806297056812,31.14466040497484,983.74,57.60421003014167,4.784394250513347
11.51,203.0,830,317,2.0,6.919912139913204,1.0,10.0,67.7,1.663315916052132,81.40747176368376,17.636837532580365,0.4590211410367796,6.919912139913204,10784.869999999999,13.839824279826408,5.881841876629019
14.75,293.0,195,91,0.0,6.445680770899992,1.0,4.341049435697195,63.7,2.288354096993311,13.220338983050848,19.864406779661017,0.10282485875706214,6.445680770899992,2876.25,0.0,4.31864406779661
5.5,114.0,427,408,1.0,6.614592687461476,4.7738675697744,7.310950473097093,32.3,0.8314948871191598,77.63636363636364,20.727272727272727,1.7181818181818183,31.577189517939235,2348.5,6.614592687461476,5.872727272727272
6.31,92.0,437,22,4.0,8.449101584138251,3.95274623443216,4.071392794176299,33.4,0.746824965608882,69.25515055467513,14.580031695721079,0.05810882197569995,33.397154471037275,2757.47,33.796406336553005,5.293185419968304
11.08,173.0,275,98,2.0,7.207001776099829,2.915522287626659,9.098160619306425,46.7,1.5373938212064795,24.819494584837546,15.613718411552346,0.14741275571600482,21.01217430518397,3047.0,14.414003552199658,4.214801444043322
12.83,303.0,653,54,4.0,6.477915618886686,1.0187193826064072,1.0,70.8,1.9805753509035369,50.896336710833985,23.616523772408417,0.07014809041309432,6.599178199848647,8377.99,25.911662475546745,5.518316445830085
5.19,112.0,217,269,1.0,6.044362546562781,1.7677376808853331,4.374116478490797,25.3,0.8586513399914062,41.811175337186896,21.579961464354525,0.8638407193320488,10.684847430491057,1126.23,6.044362546562781,4.874759152215799
7.13,181.0,146,408,4.0,6.156016911782716,2.989072364605721,3.787795555209387,32.8,1.1582164412760245,20.47685834502104,25.38569424964937,1.2552594670406731,18.40078002705517,1040.98,24.624067647130865,4.600280504908835
7.27,175.0,129,203,3.0,5.88123494675611,1.0,3.956597035684942,34.2,1.2361349386339149,17.744154057771667,24.07152682255846,0.4653828519027969,5.88123494675611,937.8299999999999,17.64370484026833,4.70426409903714
6.84,164.0,96,258,5.0,6.6827294223498095,3.2106760267871746,9.804505152686264,30.6,1.0235338837936805,14.035087719298247,23.976608187134502,0.6286549707602339,21.456079149843838,656.64,33.41364711174905,4.473684210526316
2.76,61.0,683,144,2.0,9.6430765167963,1.8668832550766008,1.0,27.1,0.286215710846288,247.46376811594206,22.10144927536232,0.8695652173913043,18.002498076629408,1885.08,19.2861530335926,9.818840579710146
5.7,120.0,419,289,4.0,9.068294752730326,2.997434866129546,10.0,32.5,0.6285636004810956,73.50877192982456,21.052631578947366,0.8450292397660819,27.181622868173488,2388.3,36.273179010921304,5.701754385964912
6.25,100.0,207,408,5.0,6.406147756106101,3.1644063319861524,1.0,26.1,0.9756253270996963,33.12,16.0,1.3786666666666667,20.271654523061027,1293.75,32.030738780530505,4.176
15.03,223.0,830,270,3.0,5.796398538472936,1.0,9.991296042167928,73.45,2.592989405445482,60.5455755156354,14.836992681304059,0.29940119760479045,5.796398538472936,13677.3,17.38919561541881,5.003326679973387
6.24,115.0,285,35,2.0,8.536590902836418,2.786190662759966,6.246161488008385,30.3,0.7309709544505244,45.67307692307692,18.42948717948718,0.09348290598290597,23.784569865284496,1778.4,17.073181805672835,4.855769230769231
5.52,103.0,611,183,5.0,6.45912280363406,3.1649269779223155,2.9401971783594383,34.5,0.8546052099976041,110.68840579710145,18.659420289855074,0.552536231884058,20.442652014934662,3372.72,32.295614018170305,6.250000000000001
11.89,236.0,510,304,3.0,6.362756606952709,1.0784637631662146,8.028225848481949,59.9,1.8686869126830288,42.89318755256518,19.848612279226238,0.4261283992150266,6.862002434444913,6063.900000000001,19.088269820858127,5.03784693019344
5.06,129.0,347,101,1.0,7.733150853604583,2.682244291176167,1.2142517623977351,30.2,0.6543257846368571,68.57707509881423,25.494071146245062,0.33267457180500665,20.742199729884994,1755.82,7.733150853604583,5.968379446640316
9.48,217.0,177,39,2.0,5.951658917435978,1.0,10.0,42.8,1.5928332136486174,18.670886075949365,22.890295358649787,0.06856540084388185,5.951658917435978,1677.96,11.903317834871956,4.514767932489451
6.05,145.0,296,245,0.0,7.777755861883056,3.58996008951828,1.0,31.2,0.7778593346764227,48.925619834710744,23.96694214876033,0.6749311294765841,27.92183313017702,1790.8,0.0,5.1570247933884295
7.58,164.0,817,71,3.0,8.238028651679826,2.968275153704093,5.057785472582662,52.9,0.9201230440554917,107.78364116094987,21.63588390501319,0.15611257695690414,24.452735762283655,6192.86,24.71408595503948,6.978891820580475
4.69,77.0,688,408,7.0,8.903434883444605,3.3410982609587347,1.0,34.0,0.5267629921931332,146.6950959488273,16.417910447761194,2.075337597725657,29.747250805636106,3226.7200000000003,62.32404418411224,7.249466950959488
6.09,141.0,364,352,4.0,5.621577715278402,4.057200055827707,4.9549210930163845,33.2,1.0833257687514508,59.770114942528735,23.15270935960591,0.963327859879584,22.807865420267326,2216.7599999999998,22.48631086111361,5.4515599343185555
5.45,138.0,259,43,2.0,7.349223375454512,4.96175551605001,2.1033427116006296,28.7,0.7415749558248997,47.522935779816514,25.321100917431192,0.13149847094801223,36.4650496218451,1411.55,14.698446750909024,5.26605504587156
3.97,99.0,338,234,3.0,8.028412767141512,4.013567889257641,1.0,25.0,0.4944937580001264,85.13853904282115,24.937027707808564,0.9823677581863979,32.22257968390526,1341.8600000000001,24.08523830142454,6.297229219143577
7.12,188.0,159,36,5.0,8.39398484199679,2.21691702810976,1.0,34.1,0.8482264543029923,22.331460674157302,26.40449438202247,0.08426966292134831,18.608767929917896,1132.08,41.96992420998395,4.78932584269663
9.44,184.0,197,17,5.0,6.186753300352575,2.1898202003400056,1.0,41.0,1.5258407021760552,20.868644067796613,19.491525423728813,0.03001412429378531,13.547877351632266,1859.6799999999998,30.933766501762875,4.343220338983051
7.24,154.0,165,112,7.0,6.553039107351561,3.271431795697692,6.588185608673973,31.6,1.1048308855470996,22.790055248618785,21.2707182320442,0.25782688766114176,21.437820494240317,1194.6000000000001,45.871273751460926,4.3646408839779
7.3,190.0,309,408,2.0,7.125708342015225,2.895492053956118,5.254436950360693,38.9,1.0244595554040712,42.32876712328767,26.027397260273972,1.4315068493150684,20.63243188311391,2255.7,14.25141668403045,5.328767123287671
